author,title,pages,year,link_open_access,link_publisher,proceedings_uri,paper_uri,label_proceedings,subtitle_proceedings,abstract,category,keywords,cnt_keyword,topics,cnt_topic,list_author,cnt_author,list_url,cnt_url
"Steven B. Kraines,Weisen Guo,Brian Kemper and Yutaka Nakamura","EKOSS: A Knowledge-User Centered Approach to Knowledge Sharing, Discovery, and Integration on the Semantic Web",833-846,2006,http://iswc2006.semanticweb.org/items/Kraines2006zr.pdf,http://dx.doi.org/10.1007/11926078_60,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-24,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","The scientific enterprise depends of the effective transfer of knowledge from creator to user. Recently the rate of scientific knowledge production is overwhelming the ability for researchers to process it. Semantic web technologies may help to handle this vast amount of scientific knowledge. However, automatic computerized techniques that extract semantics from natural language text for use in matching with the request of knowledge seekers achieve only mediocre results. Clearly, semantic descriptions of expert knowledge that are constructed by the knowledge creators themselves will be more accurate. We report an approach and software implementation of a knowledge sharing platform based on semantic web technologies, called EKOSS for expert knowledge ontology-based semantic search, that helps knowledge creator construct semantic descriptions of their knowledge. The EKOSS system enables knowledge creators to construct computer-interpretable semantically rich statements describing their knowledge with minimal effort and without any knowledge of semantic web technologies.",Semantic Web In Use Track Paper,,0,,0,Weisen Guo;Steven B. Kraines;Yutaka Nakamura;Brian Kemper,4,"http://iswc2006.semanticweb.org/items/Kraines2006zr.pdf,http://dx.doi.org/10.1007/11926078_60",2
"Giovanni Tummarello,Christian Morbidoni and Michele Nucci",Enabling Semantic Web Communities with DBin: An Overview,943-950,2006,http://iswc2006.semanticweb.org/items/swchallenge_tummarello.pdf,http://dx.doi.org/10.1007/11926078_69,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-26,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings",,Semantic Web Challenge Paper,,0,,0,Christian Morbidoni;Giovanni Tummarello;Michele Nucci,3,"http://iswc2006.semanticweb.org/items/swchallenge_tummarello.pdf,http://dx.doi.org/10.1007/11926078_69",2
"Marie Gustafsson,Göran Falkman,Fredrik Lindahl and Olof Torgersson",Enabling an Online Community for Sharing Oral Medicine Cases Using Semantic Web Technologies,820-832,2006,http://iswc2006.semanticweb.org/items/Gustafsson2006uq.pdf,http://dx.doi.org/10.1007/11926078_59,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-25,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","This paper describes how Semantic Web technologies have been used in an online community for knowledge sharing between clinicians in oral medicine in Sweden. The main purpose of this community is to serve as repository of interesting and difficult cases, and as a support for monthly teleconferences. All information regarding users, meetings, news, and cases is stored in RDF. The community was built using the Struts framework and Jena was used for interacting with RDF.",Semantic Web In Use Track Paper,,0,,0,Göran Falkman;Fredrik Lindahl;Marie Gustafsson;Olof Torgersson,4,"http://iswc2006.semanticweb.org/items/Gustafsson2006uq.pdf,http://dx.doi.org/10.1007/11926078_59",2
"Erietta Liarou,Stratos Idreos and Manolis Koubarakis",Evaluating Conjunctive Triple Pattern Queries over Large Structured Overlay Networks,399-413,2006,http://iswc2006.semanticweb.org/items/Liarou2006wd.pdf,http://dx.doi.org/10.1007/11926078_29,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-27,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","We study the problem of evaluating conjunctive queries composed of triple patterns over RDF data stored in distributed hash tables. Our goal is to develop algorithms that scale to large amounts of RDF data, distribute the query processing load evenly and incur little network traffic. We present and evaluate two novel query processing algorithms with these possibly conflicting goals in mind. We discuss the various tradeoffs that occur in our setting through a detailed experimental evaluation of the proposed algorithms.",Research Track Paper,,0,,0,Stratos Idreos;Manolis Koubarakis;Erietta Liarou,3,"http://dx.doi.org/10.1007/11926078_29,http://iswc2006.semanticweb.org/items/Liarou2006wd.pdf",2
Jirí Dokulil,Evaluation of SPARQL Queries Using Relational Databases,972-973,2006,http://iswc2006.semanticweb.org/items/doctoral_consortium_dokulil.pdf,http://dx.doi.org/10.1007/11926078_74,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-28,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings",,Doctoral Consortium Paper,,0,,0,Jirí Dokulil,1,"http://dx.doi.org/10.1007/11926078_74,http://iswc2006.semanticweb.org/items/doctoral_consortium_dokulil.pdf",2
"J. William Murdock,Deborah L. McGuinness,Paulo Pinheiro da Silva,Christopher A. Welty and David A. Ferrucci",Explaining Conclusions from Diverse Knowledge Sources,861-872,2006,http://iswc2006.semanticweb.org/items/Murdock2006fj.pdf,http://dx.doi.org/10.1007/11926078_62,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-29,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","The ubiquitous non-semantic web includes a vast array of unstructured information such as HTML documents. The semantic web provides more structured knowledge such as hand-built ontologies and semantically aware databases. To leverage the full power of both the semantic and non-semantic portions of the web, software systems need to be able to reason over both kinds of information. Systems that use both structured and unstructured information face a significant challenge when trying to convince a user to believe their results: the sources and the kinds of reasoning that are applied to the sources are radically different in their nature and their reliability. Our work aims at explaining conclusions derived from a combination of structured and unstructured sources. We present our solution that provides an infrastructure capable of encoding justifications for conclusions in a single format. This integration provides an end-to-end description of the knowledge derivation process including access to text or HTML documents, descriptions of the analytic processes used for extraction, as well as descriptions of the ontologies and many kinds of information manipulation processes, including standard deduction. We produce unified traces of extraction and deduction processes in the Proof Markup Language (PML), an OWL-based formalism for encoding provenance for inferred information. We provide a browser for exploring PML and thus enabling a user to understand how some conclusion was reached.",Semantic Web In Use Track Paper,,0,,0,David A. Ferrucci;Christopher A. Welty;J. William Murdock;Paulo Pinheiro da Silva;Deborah L. McGuinness,5,"http://dx.doi.org/10.1007/11926078_62,http://iswc2006.semanticweb.org/items/Murdock2006fj.pdf",2
"Eyal Oren,Renaud Delbru and Stefan Decker",Extending Faceted Navigation for RDF Data,559-572,2006,http://iswc2006.semanticweb.org/items/Oren2006nx.pdf,http://dx.doi.org/10.1007/11926078_40,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-30,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","Data on the Semantic Web is semi-structured and does not follow one fixed schema. Faceted browsing is a natural technique for navigating such data, partitioning the information space into orthogonal conceptual dimensions. Current faceted interfaces are manually constructed and have limited query expressiveness. We develop an expressive faceted interface for semi-structured data and formally show the improvement over existing interfaces. Secondly, we develop metrics for automatic ranking of facet quality, bypassing the need for manual construction of the interface. We develop a prototype for faceted navigation of arbitrary RDF data. Experimental evaluation shows improved usability over current interfaces.",Research Track Paper,,0,,0,Eyal Oren;Stefan Decker;Renaud Delbru,3,"http://iswc2006.semanticweb.org/items/Oren2006nx.pdf,http://dx.doi.org/10.1007/11926078_40",2
"Junichiro Mori,Takumi Tsujishita,Yutaka Matsuo and Mitsuru Ishizuka",Extracting Relations in Social Networks from the Web Using Similarity Between Collective Contexts,487-500,2006,http://iswc2006.semanticweb.org/items/Mori2006eu.pdf,http://dx.doi.org/10.1007/11926078_35,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-31,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","Social networks have recently garnered considerable interest. With the intention of utilizing social networks for the SemanticWeb, several studies have examined automatic extraction of social networks. However, most methods have addressed extracting the strength of relations. Our goal is extracting underlying relations between entities embedded in social networks. To this end, we propose a method that automatically extracts labels that describe relations between entities. The fundamental idea is to cluster similar entity pairs according to their collective contexts in Web documents. The descriptive labels for relations are obtained from results of clustering. The proposed method is entirely unsupervised and is easily incorporated with existing social network extraction methods. Our method also contributes to ontology population by find relations between intances in social network. Our experiments conducted on entities in political social networks achieved clustering with high precision and recall. We were able to extract appropriate relation labels to represent the entities.",Research Track Paper,,0,,0,Mitsuru Ishizuka;Junichiro Mori;Takumi Tsujishita;Yutaka Matsuo,4,"http://dx.doi.org/10.1007/11926078_35,http://iswc2006.semanticweb.org/items/Mori2006eu.pdf",2
Òscar Celma,Foafing the Music: Bridging the Semantic Gap in Music Recommendation,927-934,2006,http://iswc2006.semanticweb.org/items/swchallenge_celma.pdf,http://dx.doi.org/10.1007/11926078_67,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-33,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings",,Semantic Web Challenge Paper,,0,,0,Òscar Celma,1,"http://iswc2006.semanticweb.org/items/swchallenge_celma.pdf,http://dx.doi.org/10.1007/11926078_67",2
"Adrian Mocan,Emilia Cimpian and Mick Kerrigan",Formal Model for Ontology Mapping Creation,459-472,2006,http://iswc2006.semanticweb.org/items/Mocan2006oq.pdf,http://dx.doi.org/10.1007/11926078_33,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-34,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","In a semantic environment data is described by ontologies and heterogeneity problems have to be solved at the ontological level. This means that alignments between ontologies have to be created, most probably during design-time, and used in various run-time processes. Such alignments describe a set of mappings between the source and target ontologies, where the mappings show how instance data from one ontology can be expressed in terms of another ontology. In this paper we propose a formal model for mapping creation. Starting from this model we explore how such a model maps onto a design-time graphical tool that can be used in creating alignments between ontologies. In the other direction, we investigate how such a model helps in expressing the mappings in a logical language, based on the semantic relationships identified using the graphical tool.",Research Track Paper,,0,,0,Adrian Mocan;Mick Kerrigan;Emilia Cimpian,3,"http://iswc2006.semanticweb.org/items/Mocan2006oq.pdf,http://dx.doi.org/10.1007/11926078_33",2
"Tom Gardiner,Dmitry Tsarkov and Ian Horrocks",Framework for an Automated Comparison of Description Logic Reasoners,654-667,2006,http://iswc2006.semanticweb.org/items/Tsarkov2006qe.pdf,http://dx.doi.org/10.1007/11926078_47,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-35,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","OWL is an ontology language developed by the W3C, and although initially developed for the Semantic Web, OWL has rapidly become a de facto standard for ontology development in general. The design of OWL was heavily influenced by research in description logics, and the specification includes a formal semantics. One of the goals of this formal approach was to provide interoperability: different OWL reasoners should provide the same results when processing the same ontologies. In this paper we present a system that allows users: (a) to test and compare OWL reasoners using an extensible library of real-life ontologies; (b) to check the ``correctness'' of the reasoners by comparing the computed class hierarchy; (c) to compare the performance of the reasoners when performing this task; and (d) to use SQL queries to analyse and present the results in any way they see fit.",Research Track Paper,,0,,0,Ian Horrocks;Tom Gardiner;Dmitry Tsarkov,3,"http://iswc2006.semanticweb.org/items/Tsarkov2006qe.pdf,http://dx.doi.org/10.1007/11926078_47",2
"Emmanuel Pietriga,Christian Bizer,David R. Karger and Ryan Lee",Fresnel: A Browser-Independent Presentation Vocabulary for RDF,158-171,2006,http://iswc2006.semanticweb.org/items/Bizer2006kl.pdf,http://dx.doi.org/10.1007/11926078_12,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-36,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","Semantic Web browsers and other tools aimed at displaying RDF data to end users are all concerned with the same problem: presenting content primarily intended for machine consumption in a human-readable way. Their solutions differ but in the end address the same two high-level issues, no matter the underlying representation paradigm: specifying (i) what information contained in RDF models should be presented (content selection) and (ii) how this information should be presented (content formatting and styling). However, each tool currently relies on its own ad hoc mechanisms and vocabulary for specifying RDF presentation knowledge, making it difficult to share and reuse such knowledge across applications. Recognizing the general need for presenting RDF content to users and wanting to promote the exchange of presentation knowledge, we designed Fresnel as a browser-independent vocabulary of core RDF display concepts. In this paper we describe Fresnel's main concepts and present several RDF browsers and visualization tools that have adopted the vocabulary so far.",Research Track Paper,,0,,0,Christian Bizer;David R. Karger;Emmanuel Pietriga;Ryan Lee,4,"http://dx.doi.org/10.1007/11926078_12,http://iswc2006.semanticweb.org/items/Bizer2006kl.pdf",2
Harry Halpin,From Typed-Functional Semantic Web Services to Proofs,976-977,2006,http://iswc2006.semanticweb.org/items/doctoral_consortium_halpin.pdf,http://dx.doi.org/10.1007/11926078_76,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-37,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings",,Doctoral Consortium Paper,,0,,0,Harry Halpin,1,"http://iswc2006.semanticweb.org/items/doctoral_consortium_halpin.pdf,http://dx.doi.org/10.1007/11926078_76",2
Abraham Bernstein and Esther Kaufmann,GINO - A Guided Input Natural Language Ontology Editor,144-157,2006,http://iswc2006.semanticweb.org/items/Bernstein2006tg.pdf,http://dx.doi.org/10.1007/11926078_11,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-38,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","The casual user is typically overwhelmed by the formal logic of the Semantic Web. The gap between the end user and the logic-based scaffolding has to be bridged if the Semantic Web's capabilities are to be utilized by a general public. This paper proposes that controlled natural languages offer one way to bridge the gap. We introduce GINO, a guided input natural language ontology editor that allows users to edit and query ontologies in a language akin to English. It uses a small static grammar, which it dynamically extends with elements from the loaded ontologies. The usability evaluation shows that GINO is well-suited for novice users when editing ontologies. We believe that the use of guided entry overcomes the habitability problem, which adversely affects most natural language systems. Additionally, its dynamic grammar generation allows for easy adaptation to new ontologies.",Research Track Paper,,0,,0,Abraham Bernstein;Esther Kaufmann,2,"http://dx.doi.org/10.1007/11926078_11,http://iswc2006.semanticweb.org/items/Bernstein2006tg.pdf",2
"Liliana Cabral,John Domingue,Stefania Galizia,Alessio Gugliotta,Vlad Tanasescu,Carlos Pedrinaci and Barry Norton",IRS-III: A Broker for Semantic Web Services Based Applications,201-214,2006,http://iswc2006.semanticweb.org/items/Cabral2006ij.pdf,http://dx.doi.org/10.1007/11926078_15,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-42,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","In this paper we describe IRS-III which takes a semantic broker based approach to creating applications from Semantic Web Services by mediating between a service requester and one or more service providers. Business organisations can see Semantic Web Services as the basic mechanism for integrating data and processes across applications on the Web. This paper extends previous publications on IRS by providing an overall description of our framework components from the point of view of application development. More specifically, it describes the IRS-III methodology for building applications using Semantic Web Services and illustrates this methodology through a case study on e-government.",Research Track Paper,,0,,0,Vlad Tanasescu;Barry Norton;Alessio Gugliotta;Carlos Pedrinaci;John Domingue;Liliana Cabral;Stefania Galizia,7,"http://iswc2006.semanticweb.org/items/Cabral2006ij.pdf,http://dx.doi.org/10.1007/11926078_15",2
"Dimitre A. Dimitrov,Jeff Heflin,Abir Qasem and Nanbor Wang",Information Integration Via an End-to-End Distributed Semantic Web System,764-777,2006,http://iswc2006.semanticweb.org/items/Dimitrov2006yq.pdf,http://dx.doi.org/10.1007/11926078_55,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-39,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","A distributed, end-to-end information integration system that is based on the Semantic Web architecture is of considerable interest to both commercial and government organizations. However, there are a number of challenges that have to be resolved to build such a system given the currently available Semantic Web technologies. We describe here the ISENS prototype system we designed, implemented, and tested (on a small scale) to address this problem. We discuss certain system limitations (some coming from underlying technologies used) and future ISENS development to resolve them and to enable an extended set of capabilities.",Semantic Web In Use Track Paper,,0,,0,Nanbor Wang;Jeff Heflin;Abir Qasem;Dimitre A. Dimitrov,4,"http://dx.doi.org/10.1007/11926078_55,http://iswc2006.semanticweb.org/items/Dimitrov2006yq.pdf",2
"Makoto Nakatsuji,Yu Miyoshi and Yoshihiro Otsuka",Innovation Detection Based on User-Interest Ontology of Blog Community,515-528,2006,http://iswc2006.semanticweb.org/items/Nakatsuji2006dp.pdf,http://dx.doi.org/10.1007/11926078_37,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-40,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","Recently, the use of blogs has been a remarkable means to publish user interests. In order to find suitable information resources from a large amount of blog entries which are published every day, we need an information filtering technique to automatically transcribe user interests to a user profile in detail. In this paper, we first classify user blog entries into service domain ontologies and extract interest ontologies that express a user's interests semantically as a hierarchy of classes according to interest weight by a top-down approach. Next, with a bottom-up approach, users modify their interest ontologies to update their interests in more detail. Furthermore, we propose a similarity measurement between ontologies considering the interest weight assigned to each class and instance. Then, we detect innovative blog entries that include concepts that the user has not thought about in the past based on the analysis of approximated ontologies of a user's interests. We present experimental results that demonstrate the performance of our proposed methods using a large-scale blog entries and music domain ontologies.",Research Track Paper,,0,,0,Makoto Nakatsuji;Yoshihiro Otsuka;Yu Miyoshi,3,"http://dx.doi.org/10.1007/11926078_37,http://iswc2006.semanticweb.org/items/Nakatsuji2006dp.pdf",2
Shenghui Wang and Jeff Z. Pan,Integrating and Querying Parallel Leaf Shape Descriptions,668-681,2006,http://iswc2006.semanticweb.org/items/Wang2006hc.pdf,http://dx.doi.org/10.1007/11926078_48,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-41,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","Information integration and retrieval have been important problems for many information systems --- it is hard to combine new information with any other piece of information we may already possess, and to make them both available for application queries. Many ontology-based applications are still cautious to integrate and retrieve information from natural language (NL) documents, but rather from structured or semi-structured sources. In this paper, we choose the botanical domain to investigate how to use ontologies to facilitate integrating and querying information on parallel leaf shape descriptions from NL documents. Our approach takes advantages of ontologies to precisely represent the semantics in shape descriptions, to integrates parallel ones according to their semantic distances, and to answer shape-related species identification queries. From this highly specialised domain, we learn a set of more general methodological rules, which could be useful in other domains.",Research Track Paper,,0,,0,Shenghui Wang;Jeff Z. Pan,2,"http://dx.doi.org/10.1007/11926078_48,http://iswc2006.semanticweb.org/items/Wang2006hc.pdf",2
"Niraj Aswani,Kalina Bontcheva and Hamish Cunningham",Mining Information for Instance Unification,329-342,2006,http://iswc2006.semanticweb.org/items/Bontcheva2006th.pdf,http://dx.doi.org/10.1007/11926078_24,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-43,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","Instance unification determines whether two instances in an ontology refer to the same object in the real world. More specifically, this paper addresses the instance unification problem for person names. The approach combines the use of citation information (i.e., abstract, initials, titles and co-authorship information) with web mining, in order to gather additional evidence for the instance unification algorithm. The method is evaluated on two datasets -- one from the BT digital library and one used in previous work on name disambiguation. The results show that the information mined from the web contributes substantially towards the successful handling of highly ambiguous cases which lowered the performance of previous methods.",Research Track Paper,,0,,0,Hamish Cunningham;Niraj Aswani;Kalina Bontcheva,3,"http://dx.doi.org/10.1007/11926078_24,http://iswc2006.semanticweb.org/items/Bontcheva2006th.pdf",2
Matthias Nickles,Modeling Social Attitudes on the Web,529-543,2006,http://iswc2006.semanticweb.org/items/Nickles2006bs.pdf,http://dx.doi.org/10.1007/11926078_38,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-44,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","This paper argues that in order to allow for the comparison and sound assessment of possibly controversial or uncertain information on the web, the semantic web effort requires increased capabilities for the social reasoning about web ontologies and other knowledge contributions. As an approach to this issue, we propose formal means for the logical representation of heterogeneous, possibly inconsistent opinions, and various attitudes towards statements on the web using metamodeling techniques, namely modal description logic. Doing so, we integrate concepts from speech act theory and distributed artificial intelligence with approaches to web semantics, aiming for a social semantics of web content.",Research Track Paper,,0,,0,Matthias Nickles,1,"http://iswc2006.semanticweb.org/items/Nickles2006bs.pdf,http://dx.doi.org/10.1007/11926078_38",2
"Andreas Harth,Jürgen Umbrich and Stefan Decker",MultiCrawler: A Pipelined Architecture for Crawling and Indexing Semantic Web Data,258-271,2006,http://iswc2006.semanticweb.org/items/Harth2006dq.pdf,http://dx.doi.org/10.1007/11926078_19,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-45,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","The goal of the work presented in this paper is to obtain large amounts of semistructured data from the web. We contrast our approach to conventional web crawlers, and describe and evaluate a five-step pipelined architecture to crawl and index data from both the traditional and the Semantic Web.",Research Track Paper,,0,,0,Jürgen Umbrich;Stefan Decker;Andreas Harth,3,"http://iswc2006.semanticweb.org/items/Harth2006dq.pdf,http://dx.doi.org/10.1007/11926078_19",2
"Guus Schreiber,Alia K. Amin,Mark van Assem,Viktor de Boer,Lynda Hardman,Michiel Hildebrand,Laura Hollink,Zhisheng Huang,Janneke van Kersen,Marco de Niet,Borys Omelayenko,Jacco van Ossenbruggen,Ronny Siebes,Jos Taekema,Jan Wielemaker and Bob J. Wielinga",MultimediaN E-Culture Demonstrator,951-958,2006,http://iswc2006.semanticweb.org/items/swchallenge_schreiber.pdf,http://dx.doi.org/10.1007/11926078_70,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-46,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings",,Semantic Web Challenge Paper,,0,,0,Laura Hollink;Michiel Hildebrand;Viktor de Boer;Mark van Assem;Lynda Hardman;Ronny Siebes;Bob J. Wielinga;Jacco van Ossenbruggen;Zhisheng Huang;Guus Schreiber;Borys Omelayenko;Marco de Niet;Janneke van Kersen;Jos Taekema;Jan Wielemaker;Alia K. Amin,16,"http://dx.doi.org/10.1007/11926078_70,http://iswc2006.semanticweb.org/items/swchallenge_schreiber.pdf",2
"Norberto Fernández García,José M. Blázquez del Toro,Jesús Arias-Fisteus,Luis Sánchez,Michael Sintek,Ansgar Bernardi,Manuel Fuentes,Angelo Marrara and Zohar Ben-Asher",NEWS: Bringing Semantic Web Technologies into News Agencies,778-791,2006,http://iswc2006.semanticweb.org/items/Fernandez2006vn.pdf,http://dx.doi.org/10.1007/11926078_56,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-47,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","In the current Information Society, being informed is a basic necessityy. As one of the main new business actors, news agencies are required to provide fresh, relevant, high-quality information to their customers. Dealing with this requirement is not an easy task, but, as partners of the NEWS (News Engine Web Services) project, we believe that the usage of Semantic Web technologies could help news agencies in achieving that objective. In this paper we will describe the aims and main achievements of the NEWS pronect, that was just completer.",Semantic Web In Use Track Paper,,0,,0,José M. Blázquez del Toro;Ansgar Bernardi;Zohar Ben-Asher;Luis Sánchez;Norberto Fernández García;Jesús Arias-Fisteus;Angelo Marrara;Manuel Fuentes;Michael Sintek,9,"http://iswc2006.semanticweb.org/items/Fernandez2006vn.pdf,http://dx.doi.org/10.1007/11926078_56",2
"Elena Paslaru Bontas Simperl,Christoph Tempich and York Sure",ONTOCOM: A Cost Estimation Model for Ontology Engineering,625-639,2006,http://iswc2006.semanticweb.org/items/Simperl2006la.pdf,http://dx.doi.org/10.1007/11926078_45,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-50,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","The technical challenges associated with the development and deployment of ontologies have been subject to a considerable number of research initiatives since the beginning of the nineties. The economical aspects of these processes are, however, still poorly exploited, impeding the dissemination of ontology-driven technologies beyond the boundaries of the academic community. This paper aims at contributing to the alleviation of this situation by proposing ONTOCOM (ONTOlogy COst Model), a model to predict the costs arising in ontology engineering processes. We introduce a methodology to generate a cost model adapted to a particular ontology development strategy, and an inventory of cost drivers which influence the amount of effort invested in activities performed during an ontology life cycle. We further present the results of the model validation procedure, which covered an expert-driven evaluation and a statistical calibration on 36 data points collected from real-world projects. The validation revealed that ontology engineering processes have a high learning rate, indicating that the building of very large ontologies is feasible from an economic point of view. Moreover, the complexity of ontology evaluation, domain analysis and conceptualization activities proved to have a major impact on the final ontology engineering process duration.",Research Track Paper,,0,,0,Elena Paslaru Bontas Simperl;Christoph Tempich;York Sure,3,"http://iswc2006.semanticweb.org/items/Simperl2006la.pdf,http://dx.doi.org/10.1007/11926078_45",2
Klaas Dellschaft and Steffen Staab,On How to Perform a Gold Standard Based Evaluation of Ontology Learning,228-241,2006,http://iswc2006.semanticweb.org/items/Dellschaft2006fy.pdf,http://dx.doi.org/10.1007/11926078_17,http://data.semanticweb.org/conference/iswc/2006/proceedings,http://data.semanticweb.org/conference/iswc/2006/proceedings/paper-48,The Semantic Web - ISWC 2006,"5th International Semantic Web Conference, ISWC 2006, Athens, GA, USA, November 5-9, 2006. Proceedings","In recent years several measures for the gold standard based evaluation of ontology learning were proposed. They can be distinguished by the layers of an ontology (e.g. lexical term layer and concept hierarchy) they evaluate. Judging those measures with a list of criteria we show that there exist some measures sufficient for evaluating the lexical term layer. However, existing measures for the evaluation of concept hierarchies fail to meet basic criteria. This paper presents a new taxonomic measure which overcomes the problems of current approaches.",Research Track Paper,,0,,0,Klaas Dellschaft;Steffen Staab,2,"http://iswc2006.semanticweb.org/items/Dellschaft2006fy.pdf,http://dx.doi.org/10.1007/11926078_17",2
