author,title,pages,year,link_open_access,link_publisher,proceedings_uri,paper_uri,label_proceedings,subtitle_proceedings,abstract,category,keywords,cnt_keyword,topics,cnt_topic,list_author,cnt_author,list_url,cnt_url
"Sik Chun (Joey) Lam,Derek Sleeman,Wamberto Vasconcelos",ReTAX++: a Tool for Browsing and Revising Ontologies,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-33.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-46,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Wamberto Vasconcelos;Sik Chun (Joey) Lam;Derek Sleeman,3,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-33.pdf,1
"Edoardo Pignotti,Pete Edwards,Alun Preece,Nick Gotts,Gary Polhill",Realising the Vision of the Semantic Grid for Computational Land-Use Modelling,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-31.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-45,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Nick Gotts;Pete Edwards;Edoardo Pignotti;Gary Polhill;Alun Preece,5,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-31.pdf,1
"Yong-il Jeong,Ivan Berlocher,Tae-sung Ahn,Kyung-il Lee,Se Young Park",S-Cube: A Semantic-based Middleware System for Context-Aware Services,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-27.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-47,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Ivan Berlocher;Se Young Park;Yong-il Jeong;Kyung-il Lee;Tae-sung Ahn,5,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-27.pdf,1
"York Sure,John Davies,Rudi Studer,Paul Warren",SEKT - Semantically Enabled Knowledge Technologies,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-97.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-50,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,John Davies;York Sure;Rudi Studer;Paul Warren,4,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-97.pdf,1
"Brian Matthews,Alistair Miles,Michael Wilson,Dan Brickley,Dave Beckett,Nikki Rogers",SKOS Core: A language to describe simple knowledge structures for the web,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-57.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-60,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Dave Beckett;Alistair Miles;Michael Wilson;Nikki Rogers;Dan Brickley;Brian Matthews,6,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-57.pdf,1
"Rob McCool,Andrew J. Cowell,David A. Thurman",Search on TAP User Evaluation & Demonstration,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-68.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-48,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Andrew J. Cowell;David A. Thurman;Rob McCool,3,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-68.pdf,1
"Dragan Gasevic,Marek Hatala",Searching Web Resource Collections Using Multiple Ontologies,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-64.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-49,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Dragan Gasevic;Marek Hatala,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-64.pdf,1
"Radoslaw Oldakowski,Christian Bizer",SemMF: A Framework for Calculating Semantic Similarity of Objects Represented as RDF Graphs,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-58.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-59,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Radoslaw Oldakowski;Christian Bizer,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-58.pdf,1
"Nick Kings,Deborah Diduca,Alistair Duke",Semantic Knowledge Sharing,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-98.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-51,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Nick Kings;Deborah Diduca;Alistair Duke,3,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-98.pdf,1
"Noriaki Kuwahara,Kazuhiro Kuwabara,Shinji Abe,Kiyoshi Yasuda,Nobuji Tetsutani",Semantic Synchronization: Producing Effective Reminiscence Videos,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-14.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-52,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Noriaki Kuwahara;Shinji Abe;Kiyoshi Yasuda;Kazuhiro Kuwabara;Nobuji Tetsutani,5,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-14.pdf,1
"Hendry Muljadi,Takeda Hideaki",Semantic Wiki as an Integrated Content and Metadata Management System,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-44.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-53,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Hendry Muljadi;Takeda Hideaki,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-44.pdf,1
"Eetu Mäkelä,Kim Viljanen,Petri Lindgren,Mikko Laukkanen,Eero Hyvönen",Semantic Yellow Pages Service Discovery: The Veturi Portal,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-3.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-54,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Mikko Laukkanen;Kim Viljanen;Petri Lindgren;Eero Hyvönen;Eetu Mäkelä,5,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-3.pdf,1
"Matthias Wagner,Olaf Noppens,Thorsten Liebig,Marko Luther,Massimo Paolucci",Semantic-based Service Discovery on mobile Devices,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-45.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-55,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Olaf Noppens;Thorsten Liebig;Massimo Paolucci;Matthias Wagner;Marko Luther,5,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-45.pdf,1
"Benjamin Nowack,Andreas Harth,Stefan Decker",SemanticWeb.org - A Collaborative Portal for the Semantic Web Community,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-65.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-58,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Andreas Harth;Benjamin Nowack;Stefan Decker,3,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-65.pdf,1
"Ian Millard,David DeRoure,Nigel Shadbolt",Semantically Enabled Contextually Aware Pervasive Computing Environments,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-41.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-56,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,David DeRoure;Ian Millard;Nigel Shadbolt,3,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-41.pdf,1
"Peter Mika,Michel Klein,Radu Serban",Semantics-based Publication Management using RSS and FOAF,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-69.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-57,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Michel Klein;Peter Mika;Radu Serban,3,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-69.pdf,1
Alistair Duke,Squirrel: The SEKT project Search and Browse Tool,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-95.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-61,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Alistair Duke,1,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-95.pdf,1
"Loredana Laera,Valentina Tamma,Trevor Bench-Capon",SweetProlog: A System to Integrate Ontologies and Rules,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-48.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-62,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Trevor Bench-Capon;Valentina Tamma;Loredana Laera,3,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-48.pdf,1
"Aditya Kalyanpur,Bijan Parsia,Evren Sirin,Bernardo Cuenca Grau,James Hendler",Swoop: A Web Ontology Engineering Framework,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-91.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-63,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Bernardo Cuenca Grau;Aditya Kalyanpur;Bijan Parsia;James Hendler;Evren Sirin,5,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-91.pdf,1
"Bijan Parsia,Evren Sirin",Task Selection of OWL-S Services During HTN Planning,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-88.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-64,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Bijan Parsia;Evren Sirin,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-88.pdf,1
"Mark Giereth,Ying Qian",Testing the Inferability of RDF-Data for Secure Partial Encryption,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-66.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-65,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Ying Qian;Mark Giereth,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-66.pdf,1
"Laurentiu Vasiliu,Sigurd Harand",The DIP project: semantic web services systems and solutions for processing digital data,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-71.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-66,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Laurentiu Vasiliu;Sigurd Harand,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-71.pdf,1
"Armando Stellato,Maria Teresa Pazienza",The Protégé Ontoling Plugin: Linguistic Enrichment of Ontologies in the Semantic Web,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-19.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-67,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Armando Stellato;Maria Teresa Pazienza,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-19.pdf,1
"Pascal Hitzler,Denny Vrandecic",The SCREECH OWL reasoner - Scalable approximate ABox reasoning for OWL,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-8.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-68,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Denny Vrandecic;Pascal Hitzler,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-8.pdf,1
"Christian Bizer,Richard Cyganiak,Tobias Gauss,Oliver Maresch",The TriQL.P Trust Policies Enabled SemanticWeb Browser,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-53.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-69,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Tobias Gauss;Richard Cyganiak;Christian Bizer;Oliver Maresch,4,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-53.pdf,1
"Munehiko Sasajima,Yoshinobu Kitamura,Takefumi Naganuma,Shoji Kurakake,Riichiro Mizoguchi",Toward Task Ontology-based Modeling for Mobile Phone Users' Activity,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-29.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-70,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Yoshinobu Kitamura;Shoji Kurakake;Munehiko Sasajima;Takefumi Naganuma;Riichiro Mizoguchi,5,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-29.pdf,1
andrew choi,Towards Browsing Distant Metadata with Semantic Signature,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-86.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-71,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,andrew choi,1,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-86.pdf,1
"Li Ding,Tim Finin,Yun Peng,Anupam Joshi,Paulo Pinheiro da Silva,Deborah McGuinness",Tracking RDF Graph Provenance using RDF Molecules,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-87.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-72,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Anupam Joshi;Yun Peng;Li Ding;Tim Finin;Paulo Pinheiro da Silva;Deborah McGuinness,6,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-87.pdf,1
"Steffen Lamparter,Björn Schnizler",Trading Services in Ontology-driven Markets,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-34.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-73,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Steffen Lamparter;Björn Schnizler,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-34.pdf,1
"Fabian Abel,Nicola Henze",User Awareness and Personalization in Semantic Portals,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-22.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-74,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Nicola Henze;Fabian Abel,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-22.pdf,1
"Max Wilson,Alistair Russell,Paul Smart,Nigel Shadbolt,Leslie Carr,monica schraefel",Using Semantic Web Technologies to Support Enhanced Situational Awareness,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-55.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-75,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,monica schraefel;Paul Smart;Max Wilson;Nigel Shadbolt;Leslie Carr;Alistair Russell,6,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-55.pdf,1
"Nick Bassiliades,Efstratios Kontopoulos,Grigoris Antoniou",VDR-DEVICE: A Visual Editor for a Defeasible Logic RuleML-compatible Rule Language,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-17.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-77,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Grigoris Antoniou;Efstratios Kontopoulos;Nick Bassiliades,3,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-17.pdf,1
"Christoph Quix,Andreas Becks,Jessica Huster,Matthias Jarke,Aida Jertila,David Kensche,Christian Seeling",Value-Added Services enabling Semantic Web Technologies for SMEs,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-43.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-76,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Christoph Quix;Jessica Huster;Andreas Becks;Christian Seeling;Matthias Jarke;David Kensche;Aida Jertila,7,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-43.pdf,1
Yolanda Gil,Virtual Metadata Catalogs: Augmenting Existing Metadata Catalogs with Semantic Representations,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-84.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-78,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Yolanda Gil,1,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-84.pdf,1
Patrick Sinclair,eCHASE: Exploiting Cultural Heritage using the Semantic Web,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-62.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-14,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Patrick Sinclair,1,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-62.pdf,1
Martin Hepp,eClassOWL: A Fully Fledged Products and Services Ontology in OWL,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-76.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-15,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Martin Hepp,1,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-76.pdf,1
"Abraham Bernstein,Christoph Kiefer",iRDQL - Imprecise Queries Using Similarity Joins for Retrieval in Ontologies,,2005,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-49.pdf,,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2005/poster-demo-proceedings/paper-24,Proceedings of ISWC 2005 Poster and Demo,,,Poster Paper,,0,,0,Christoph Kiefer;Abraham Bernstein,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2005-poster-demo/PID-49.pdf,1
"Rong Pan, Zhongli Ding, Yang Yu, Yun Peng",A Bayesian Network Approach to Ontology Mapping,563-577,2005,http://ebiquity.umbc.edu/get/a/publication/195.pdf,http://dx.doi.org/10.1007/11574620_41,http://data.semanticweb.org/conference/iswc/2005/proceedings,http://data.semanticweb.org/conference/iswc/2005/proceedings/paper-01,The Semantic Web - ISWC 2005,"4th International Semantic Web Conference, ISWC 2005, Galway, Ireland, November 6-10, 2005, Proceedings",,Research Track Paper,,0,,0,Zhongli Ding;Rong Pan;Yang Yu;Yun Peng,4,"http://ebiquity.umbc.edu/get/a/publication/195.pdf,http://dx.doi.org/10.1007/11574620_41",2
"Peter Haase, Frank van Harmelen, Zhisheng Huang, Heiner Stuckenschmidt, York Sure",A Framework for Handling Inconsistency in Changing Ontologies,353-367,2005,http://www.aifb.kit.edu/images/f/f3/2005_982_Haase_A_Framework_for_1.pdf,http://dx.doi.org/10.1007/11574620_27,http://data.semanticweb.org/conference/iswc/2005/proceedings,http://data.semanticweb.org/conference/iswc/2005/proceedings/paper-02,The Semantic Web - ISWC 2005,"4th International Semantic Web Conference, ISWC 2005, Galway, Ireland, November 6-10, 2005, Proceedings",,Research Track Paper,,0,,0,Zhisheng Huang;Peter Haase;Frank van Harmelen;Heiner Stuckenschmidt;York Sure,5,"http://dx.doi.org/10.1007/11574620_27,http://www.aifb.kit.edu/images/f/f3/2005_982_Haase_A_Framework_for_1.pdf",2
"Gerhard Friedrich, Kostyantyn M. Shchekotykhin",A General Diagnosis Method for Ontologies,232-246,2005,,http://dx.doi.org/10.1007/11574620_19,http://data.semanticweb.org/conference/iswc/2005/proceedings,http://data.semanticweb.org/conference/iswc/2005/proceedings/paper-03,The Semantic Web - ISWC 2005,"4th International Semantic Web Conference, ISWC 2005, Galway, Ireland, November 6-10, 2005, Proceedings",,Research Track Paper,,0,,0,Kostyantyn M. Shchekotykhin;Gerhard Friedrich,2,http://dx.doi.org/10.1007/11574620_19,1
"Paolo Avesani, Fausto Giunchiglia, Mikalai Yatskevich",A Large Scale Taxonomy Mapping Evaluation,67-81,2005,http://oaei.ontologymatching.org/2006/directory/taxme1.pdf,http://dx.doi.org/10.1007/11574620_8,http://data.semanticweb.org/conference/iswc/2005/proceedings,http://data.semanticweb.org/conference/iswc/2005/proceedings/paper-04,The Semantic Web - ISWC 2005,"4th International Semantic Web Conference, ISWC 2005, Galway, Ireland, November 6-10, 2005, Proceedings",,Research Track Paper,,0,,0,Mikalai Yatskevich;Fausto Giunchiglia;Paolo Avesani,3,"http://dx.doi.org/10.1007/11574620_8,http://oaei.ontologymatching.org/2006/directory/taxme1.pdf",2
"Katy Wolstencroft, Andy Brass, Ian Horrocks, Phillip W. Lord, Ulrike Sattler, Daniele Turi, Robert Stevens",A Little Semantic Web Goes a Long Way in Biology,786-800,2005,,http://dx.doi.org/10.1007/11574620_56,http://data.semanticweb.org/conference/iswc/2005/proceedings,http://data.semanticweb.org/conference/iswc/2005/proceedings/paper-05,The Semantic Web - ISWC 2005,"4th International Semantic Web Conference, ISWC 2005, Galway, Ireland, November 6-10, 2005, Proceedings",,Research Track Paper,,0,,0,Ulrike Sattler;Katy Wolstencroft;Ian Horrocks;Phillip W. Lord;Robert Stevens;Daniele Turi;Andy Brass,7,http://dx.doi.org/10.1007/11574620_56,1
"Willem Robert van Hage, Sophia Katrenko, Guus Schreiber",A Method to Combine Linguistic Ontology-Mapping Techniques,732-744,2005,,http://dx.doi.org/10.1007/11574620_52,http://data.semanticweb.org/conference/iswc/2005/proceedings,http://data.semanticweb.org/conference/iswc/2005/proceedings/paper-06,The Semantic Web - ISWC 2005,"4th International Semantic Web Conference, ISWC 2005, Galway, Ireland, November 6-10, 2005, Proceedings",,Research Track Paper,,0,,0,Willem Robert van Hage;Sophia Katrenko;Guus Schreiber,3,http://dx.doi.org/10.1007/11574620_52,1
"Luis Rodrigo, V. Richard Benjamins, Jesús Contreras, Diego Patón, D. Navarro, R. Salla, Mercedes Blázquez, P. Tena, I. Martos",A Semantic Search Engine for the International Relation Sector,1002-1015,2005,,http://dx.doi.org/10.1007/11574620_71,http://data.semanticweb.org/conference/iswc/2005/proceedings,http://data.semanticweb.org/conference/iswc/2005/proceedings/paper-09,The Semantic Web - ISWC 2005,"4th International Semantic Web Conference, ISWC 2005, Galway, Ireland, November 6-10, 2005, Proceedings",,Industrial Track Paper,,0,,0,R. Salla;Luis Rodrigo;Diego Patón;V. Richard Benjamins;Mercedes Blázquez;Jesús Contreras;P. Tena;I. Martos;D. Navarro,9,http://dx.doi.org/10.1007/11574620_71,1
"Vadim Ermolayev, Natalya Keberle, Wolf-Ekkehard Matzke, Vladimir Vladimirov",A Strategy for Automated Meaning Negotiation in Distributed Information Retrieval,201-215,2005,,http://dx.doi.org/10.1007/11574620_17,http://data.semanticweb.org/conference/iswc/2005/proceedings,http://data.semanticweb.org/conference/iswc/2005/proceedings/paper-10,The Semantic Web - ISWC 2005,"4th International Semantic Web Conference, ISWC 2005, Galway, Ireland, November 6-10, 2005, Proceedings",,Research Track Paper,,0,,0,Wolf-Ekkehard Matzke;Vladimir Vladimirov;Vadim Ermolayev;Natalya Keberle,4,http://dx.doi.org/10.1007/11574620_17,1
