author,title,pages,year,link_open_access,link_publisher,proceedings_uri,paper_uri,label_proceedings,subtitle_proceedings,abstract,category,keywords,cnt_keyword,topics,cnt_topic,list_author,cnt_author,list_url,cnt_url
Lin Clark,SPARQL Views: A Visual SPARQL Query Builder for Drupal,,2010,http://iswc2010.semanticweb.org/pdf/518.pdf,http://ceur-ws.org/Vol-658/paper518.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-38,Proceedings of ISWC 2010 Poster and Demo,,"Publishing Linked Data on the Web has become much easier with tools such as Drupal. However, consuming that data and presenting it in a meaningful way is still difficult for both Web developers and for Semantic Web practitioners. We demonstrate a module for Drupal which supports visual query building for SPARQL queries and enables meaningful displays of the query result.",Poster/Demo Paper,,0,,0,Lin Clark,1,"http://ceur-ws.org/Vol-658/paper518.pdf,http://iswc2010.semanticweb.org/pdf/518.pdf",2
"Daniel Izquierdo,Maria-Esther Vidal and Blai Bonet",STEREO: a SaT-based tool for an optimal solution of the sERvice selEctiOn problem,,2010,http://iswc2010.semanticweb.org/pdf/524.pdf,http://ceur-ws.org/Vol-658/paper524.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-39,Proceedings of ISWC 2010 Poster and Demo,,"We present STEREO, a system that offers an expressive formalism and implements techniques firmly grounded on logic to solve the Service Selection Problem (SSP). STEREO adopts the Local-As-View approach (LAV) to represent services' functionality as views on ontology concepts, while user requests are expressed as conjunctive queries on these concepts. Additionally, users can describe their preferences, which are used to rank the solutions. We discuss the LAV formulation of SSP; then, we illustrate the encoding of SSP as a logical theory whose models are in correspondence with the problem solutions, and in presence of preferences, the best models are in correspondence with the best-ranked solutions. We demonstrate STEREO and the properties of modern SAT solvers that provide an efficient and scalable solution to SSP.",Poster/Demo Paper,,0,,0,Daniel Izquierdo;Maria-Esther Vidal;Blai Bonet,3,"http://iswc2010.semanticweb.org/pdf/524.pdf,http://ceur-ws.org/Vol-658/paper524.pdf",2
Thomas Steiner,SemWebVid - Making Video a First Class Semantic Web Citizen and a First Class Web Bourgeois,,2010,http://iswc2010.semanticweb.org/pdf/469.pdf,http://ceur-ws.org/Vol-658/paper469.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-36,Proceedings of ISWC 2010 Poster and Demo,,"SemWebVid is an online Ajax application that allows for the automatic generation of Resource Description Framework (RDF) video descriptions. These descriptions are based on two pillars: first, on a combination of user-generated metadata such as title, summary, and tags; and second, on closed captions which can be user-generated, or be auto-generated via speech recognition. The plaintext contents of both pillars are being analyzed using multiple Natural Language Processing (NLP) Web services in parallel whose results are then merged and where possible matched back to concepts in the sense of Linking Open Data (LOD). The final result is a deep-linkable RDF description of the video, and a ""scroll-along"" view of the video as an example of video visualization formats.",Poster/Demo Paper,,0,,0,Thomas Steiner,1,"http://iswc2010.semanticweb.org/pdf/469.pdf,http://ceur-ws.org/Vol-658/paper469.pdf",2
"Andreas Wagner,Sebastian Speiser and Andreas Harth",Semantic Web Technologies for a Smart Energy Grid: Requirements and Challenges,,2010,http://iswc2010.semanticweb.org/pdf/506.pdf,http://ceur-ws.org/Vol-658/paper506.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-35,Proceedings of ISWC 2010 Poster and Demo,,"The Smart Grid aims at making the current energy grid more efficient and eco-friendly. The Smart Grid features an IT-layer, which allows communication between a multitude of stakeholders and will have to be integrated with other ""smart"" systems (e.g., smart factories or smart cities) to operate effectively. Thus, many participants will be involved and will exchange large volumes of data, leading to a heterogeneous system with ad-hoc data exchange in which centralised coordination and control will be very difficult to achieve. In this paper, we show parallels between requirements for the (Semantic) Web and the Smart Grid. We argue that the communication architecture for the Smart Grid can be built upon existing (Semantic) Web technologies. We point out differences between the existing Web and the Smart Grid, thereby identifying remaining challenges.",Poster/Demo Paper,,0,,0,Andreas Harth;Sebastian Speiser;Andreas Wagner,3,"http://ceur-ws.org/Vol-658/paper506.pdf,http://iswc2010.semanticweb.org/pdf/506.pdf",2
"Yongchun Xu,Peter Wolf,Nenad Stojanovic and Hans-Jörg Happel",Semantic-based Complex Event Processing in the AAL Domain,,2010,http://iswc2010.semanticweb.org/pdf/463.pdf,http://ceur-ws.org/Vol-658/paper463.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-32,Proceedings of ISWC 2010 Poster and Demo,,"Ambient assisted living (AAL) is a new research area focusing on services that support people in their daily life with a particular focus on elderly people. In the AAL domain sensor technologies are used to identify situations that pose a risk to the assisted person (AP) or that indicate the need of proactive assistance. These situations of interest are detected by analyzing sensor data coming from a whole variety of sensors. Considering the need for immediate assistance especially in the case of safety- and health-critical situations, the detection of situations must be achieved in real-time. In this paper we propose to use Complex Event Processing (CEP) based on semantic technologies to detect typical AAL-like situations. In particular, we present how the ETALIS CEP engine can be used to detect situations in real-time and how this can lead to immediate and proper assistance even in critical situations in conjunction with the semantic AAL service platform openAAL.",Poster/Demo Paper,,0,,0,Yongchun Xu;Nenad Stojanovic;Peter Wolf;Hans-Jörg Happel,4,"http://iswc2010.semanticweb.org/pdf/463.pdf,http://ceur-ws.org/Vol-658/paper463.pdf",2
"Zhipeng Peng,Huajun Chen,Jinghai Rao,Ying Liu,Lei Wang and Jian Chen",Semantic-based Mobile Mashup Platform,,2010,http://iswc2010.semanticweb.org/pdf/479.pdf,http://ceur-ws.org/Vol-658/paper479.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-33,Proceedings of ISWC 2010 Poster and Demo,,"Mobile devices contain more personal data such as GPS location, contacts and music, with which users can create innovative and pragmatic mashup applications for different areas such as social networking, E-commerce, and entertainment. We propose a semantic-based mobile mashup platform which enables users to create mashup applications by simply selecting service nodes, linking them together and configuring some connection parameters. Our platform also offers a recommendation mechanism on linkable services by adding semantic annotation to service description, so that users do not need to read specifications of web services in order to find out linkable ones. Therefore, users can focus more on the innovation and practicability of their mashup applications, which will surely result in the emergence of abundant mobile mashup applications.",Poster/Demo Paper,,0,,0,Jian Chen;Zhipeng Peng;Huajun Chen;Jinghai Rao;Ying Liu;Lei Wang,6,"http://ceur-ws.org/Vol-658/paper479.pdf,http://iswc2010.semanticweb.org/pdf/479.pdf",2
"Kevin R. Page,Benjamin Fields,Bart J. Nagel,Gianni O'Neill,David De Roure and Tim Crawford",Semantics for music researchers: How country is my country?,,2010,http://iswc2010.semanticweb.org/pdf/483.pdf,http://ceur-ws.org/Vol-658/paper483.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-34,Proceedings of ISWC 2010 Poster and Demo,,"The Linking Open Data cloud contains several music related datasets that hold great potential for enhancing the process of research in the ?eld of Music Information Retrieval (MIR) and which, in turn, can be enriched by MIR results. We demonstrate a system with several related aims: to enable MIR researchers to utilise these datasets through incorporation in their research systems and work?ows; to publish MIR research output on the Semantic Web linked to existing datasets (thereby also increasing the size and applicability of the datasets for use in MIR); and to present MIR research output, with cross-referencing to other linked data sources, for manipulation and evaluation by researchers and re-use within the wider Semantic Web. By way of example we gather and publish RDF describing signal collections derived from the country of an artist. Genre analysis over these collections and integration of collection and result metadata enables us to ask: ""how country is my country?"".",Poster/Demo Paper,,0,,0,Tim Crawford;Benjamin Fields;Bart J. Nagel;Gianni O'Neill;Kevin R. Page;David De Roure,6,"http://ceur-ws.org/Vol-658/paper483.pdf,http://iswc2010.semanticweb.org/pdf/483.pdf",2
"Anja Jentzsch,Robert Isele and Christian Bizer",Silk - Generating RDF Links while publishing or consuming Linked Data,,2010,http://iswc2010.semanticweb.org/pdf/519.pdf,http://ceur-ws.org/Vol-658/paper519.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-37,Proceedings of ISWC 2010 Poster and Demo,,"The central idea of the Web of Data is to interlink data items using RDF links. However, in practice most data sources are not sufficiently interlinked with related data sources. The Silk Link Discovery Framework addresses this problem by providing tools to generate links between data items based on user-provided link specifications. It can be used by data publishers to generate links between data sets as well as by Linked Data consumers to augment Web data with additional RDF links. In this poster we present the Silk Link Discovery Framework and report on two usage examples in which we employed Silk to generate links between two data sets about movies as well as to find duplicate persons in a stream of data items that is crawled from the Web.",Poster/Demo Paper,,0,,0,Robert Isele;Christian Bizer;Anja Jentzsch,3,"http://iswc2010.semanticweb.org/pdf/519.pdf,http://ceur-ws.org/Vol-658/paper519.pdf",2
"Varish Mulwad,Tim Finin,Zareen Syed and Anupam Joshi",T2LD: Interpreting and Representing Tables as Linked Data,,2010,http://iswc2010.semanticweb.org/pdf/489.pdf,http://ceur-ws.org/Vol-658/paper489.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-40,Proceedings of ISWC 2010 Poster and Demo,,"We describe a framework and prototype system for interpreting tables and extracting entities and relations from them, and producing a linked data representation of the table's contents. This can be used to annotate the table or to add new facts to the linked data collection.",Poster/Demo Paper,,0,,0,Anupam Joshi;Zareen Syed;Varish Mulwad;Tim Finin,4,"http://iswc2010.semanticweb.org/pdf/489.pdf,http://ceur-ws.org/Vol-658/paper489.pdf",2
Krishnamurthy Viswanathan and Tim Finin,Text Based Similarity Metrics and Delta for Semantic Web Graphs,,2010,http://iswc2010.semanticweb.org/pdf/470.pdf,http://ceur-ws.org/Vol-658/paper470.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-41,Proceedings of ISWC 2010 Poster and Demo,,"Recognizing that two Semantic Web documents or graphs are similar and characterizing their differences is useful in many tasks, including retrieval, updating, version control and knowledge base editing. We describe several text-based similarity metrics that characterize the relation between Semantic Web graphs and evaluate these metrics for three specific?c cases of similarity: similarity in classes and properties, similarity disregarding differences in base-URIs, and versioning relationship. We apply these techniques for a specific use case: generating a delta between versions of a Semantic Web graph. We have evaluated our system on several tasks using a collection of graphs from the archive of the Swoogle Semantic Web search engine.",Poster/Demo Paper,,0,,0,Krishnamurthy Viswanathan;Tim Finin,2,"http://ceur-ws.org/Vol-658/paper470.pdf,http://iswc2010.semanticweb.org/pdf/470.pdf",2
"Thomas Riechert,Ulf Morgenstern,Sören Auer,Sebastian Tramp and Michael Martin",The Catalogus Professorum Lipsiensis - Semantics-based Collaboration and Exploration for Historians,,2010,http://iswc2010.semanticweb.org/pdf/532.pdf,http://ceur-ws.org/Vol-658/paper532.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-42,Proceedings of ISWC 2010 Poster and Demo,,"The World Wide Web (WWW), as an ubiquitous medium for publication and exchange, already significantly influenced the way how historians work: the availability of public catalogs and bibliographies enable efficient research of relevant content for a certain investigation; the increasing digitization of works from historical archives and libraries, in addition, enables historians to directly access historical sources remotely. The capabilities of the WWW as a medium for collaboration, however, are only starting to be explored. Many historical questions are only answerable by combining information from different sources, from different researchers and organizations. Furthermore, after analyzing original sources, the derived information is often more comprehensive than can be captured by simple keyword indexing. In [3] we report about the application of an adaptive, semantics-based knowledge engineering approach for the development of a prosopographical knowledge base. In this demonstration we will showcase the comprehensive prosopographical knowledge base and its potential for applications. In prosopographical research, historians analyze common characteristics of historical groups by studying statistically relevant quantities of individual biographies. Untraceable periods of biographies can be determined on the basis of such accomplished analyses in combination with statistically examinations as well as patterns of relationships between individuals and their activities. In our case, researchers from the Historical Seminar at the University of Leipzig aimed at creating a prosopographical knowledge base about the life and work of professors in the 600 years history of University of Leipzig ranging from the year 1409 till 2009 - the Catalogus Professorum Lipsiensis (CPL).",Poster/Demo Paper,,0,,0,Sören Auer;Ulf Morgenstern;Michael Martin;Sebastian Tramp;Thomas Riechert,5,"http://ceur-ws.org/Vol-658/paper532.pdf,http://iswc2010.semanticweb.org/pdf/532.pdf",2
Aleksander Pohl,The Polish interface for Linked Open Data,,2010,http://iswc2010.semanticweb.org/pdf/521.pdf,http://ceur-ws.org/Vol-658/paper521.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-44,Proceedings of ISWC 2010 Poster and Demo,,"This paper describes an application which aims at producing Polish descriptions for the data available as Linked Open Data, the MusicBrainz knowledge base contents in particular.",Poster/Demo Paper,,0,,0,Aleksander Pohl,1,"http://iswc2010.semanticweb.org/pdf/521.pdf,http://ceur-ws.org/Vol-658/paper521.pdf",2
"Peter Haase,Tobias Mathäß,Michael Schmidt,Andreas Eberhart and Ulrich Walther",The eCloudManager Intelligence Edition - Semantic Technologies for Enterprise Cloud Management,,2010,http://iswc2010.semanticweb.org/pdf/488.pdf,http://ceur-ws.org/Vol-658/paper488.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-43,Proceedings of ISWC 2010 Poster and Demo,,"Enterprise clouds apply the paradigm of cloud computing to enterprise IT infrastructures, with the goal of providing easy, flexible, and scalable access to both computing resources and IT services. Realizing the vision of the fully automated enterprise cloud involves addressing a range of technological challenges. In this demonstration, we show how semantic technologies can help to address the challenges related to intelligent information management in enterprise clouds. In particular, we address the topics of data integration, collaborative documentation and annotation and intelligent information access and analytics and demonstrate solutions that are implemented in the newest addition to our eCloudManager product suite: The Intelligence Edition.",Poster/Demo Paper,,0,,0,Michael Schmidt;Tobias Mathäß;Andreas Eberhart;Ulrich Walther;Peter Haase,5,"http://ceur-ws.org/Vol-658/paper488.pdf,http://iswc2010.semanticweb.org/pdf/488.pdf",2
"Tony Kyung-il Lee,Stanley Park,Zhisheng Huang and Emanuele Della Valle",Toward Seoul Road Sign Management on LarKC Platform,,2010,http://iswc2010.semanticweb.org/pdf/539.pdf,http://ceur-ws.org/Vol-658/paper539.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-45,Proceedings of ISWC 2010 Poster and Demo,,"Geo Semantic Technology is evaluated as the core technology for supporting interoperability of geospatial data and building urban computing environment. We made semantic integrations of LOD's Linked Geo Data and Open Street Map with Korean POI data set, and have researched for developing intelligent road sign management system based on the LarKC platform.",Poster/Demo Paper,,0,,0,Emanuele Della Valle;Zhisheng Huang;Tony Kyung-il Lee;Stanley Park,4,"http://ceur-ws.org/Vol-658/paper539.pdf,http://iswc2010.semanticweb.org/pdf/539.pdf",2
Sebastian Speiser and Andreas Harth,Towards Linked Data Services,,2010,http://iswc2010.semanticweb.org/pdf/508.pdf,http://ceur-ws.org/Vol-658/paper508.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-46,Proceedings of ISWC 2010 Poster and Demo,,"Large amounts of data reside in sources which are not web- accessible. Wrappers - small software programs that provide uniform access to data - are often used to transform legacy data sources for use on the Semantic Web.Wrappers, as well as links between data from wrapped sources and data that already exists on the Web, are typically created in an ad-hoc fashion. We propose a principled approach to integrating data-providing services with Linked Data. Linked Data Services (LIDS) can be used in various application scenarios to provide uniform access to legacy data and enable automatic interlinkage with existing data sets.",Poster/Demo Paper,,0,,0,Sebastian Speiser;Andreas Harth,2,"http://ceur-ws.org/Vol-658/paper508.pdf,http://iswc2010.semanticweb.org/pdf/508.pdf",2
Yinglong Ma,Towards Stable Semantic Ontology Measurement,,2010,http://iswc2010.semanticweb.org/pdf/474.pdf,http://ceur-ws.org/Vol-658/paper474.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-47,Proceedings of ISWC 2010 Poster and Demo,,"Stable semantic ontology measurement is crucial to obtain significant and comparable measurement results. In this paper, we present a summary of the definition of ontology measurement stability and the preprocessing for stable semantic ontology measurement from [5]. Meanwhile, we describe two existing ontology metrics. For each of them, we compare their stability from the perspectives of structural and semantic ontology measurements, respectively. The experiments show that some structural ontology measurements may be unusable in cases when we want to compare the measurements of different models, unless the pre-processing of the models is performed.",Poster/Demo Paper,,0,,0,Yinglong Ma,1,"http://iswc2010.semanticweb.org/pdf/474.pdf,http://ceur-ws.org/Vol-658/paper474.pdf",2
"Leyla Jael García-Castro,Olga L. Giraldo and Alexander García Castro",Using the Annotation Ontology in Semantic Digital Libraries,,2010,http://iswc2010.semanticweb.org/pdf/505.pdf,http://ceur-ws.org/Vol-658/paper505.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-48,Proceedings of ISWC 2010 Poster and Demo,,"The Living Document Project aims to harness the collective knowledge within communities in digital libraries, making it possible to enhance knowledge discovery and dissemination as well as to facilitate interdisciplinary collaborations amongst readers. Here we present a prototype that allows users to annotate content within digital libraries; the annotation schema is built upon the Annotation Ontology; data is available as RDF, making it possible to publish it as linked data and use SPARQL and SWRL for querying, reasoning, and processing. Our demo illustrates how a social tagging system could be used within the context of digital libraries in life sciences so that users are able to better organize, share, and discover knowledge embedded in research articles. Availability: http://www.biotea.ws/videos/ld_ao/ld_ao.html",Poster/Demo Paper,,0,,0,Alexander García Castro;Leyla Jael García-Castro;Olga L. Giraldo,3,"http://ceur-ws.org/Vol-658/paper505.pdf,http://iswc2010.semanticweb.org/pdf/505.pdf",2
"John Howse,Gem Stapleton and Ian Oliver",Visual Reasoning about Ontologies,,2010,http://iswc2010.semanticweb.org/pdf/455.pdf,http://ceur-ws.org/Vol-658/paper455.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-50,Proceedings of ISWC 2010 Poster and Demo,,We explore a diagrammatic logic suitable for specifying ontologies using a case study. Diagrammatic reasoning is used to establish consequences of the ontology.,Poster/Demo Paper,,0,,0,Ian Oliver;John Howse;Gem Stapleton,3,"http://iswc2010.semanticweb.org/pdf/455.pdf,http://ceur-ws.org/Vol-658/paper455.pdf",2
"Benjamin Bach,Gennady Legostaev and Emmanuel Pietriga",Visualizing Populated Ontologies with OntoTrix,,2010,http://iswc2010.semanticweb.org/pdf/460.pdf,http://ceur-ws.org/Vol-658/paper460.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-49,Proceedings of ISWC 2010 Poster and Demo,,"Most tools for visualizing Semantic Web data structure the representation according to the concept definitions and interrelations that constitute the ontology's vocabulary. Instances are often treated as somewhat peripheral information, when considered at all. The visualization of instance-level data poses different but significant challenges as instances will often be orders of magnitude more numerous than the concept definitions that give them machine-processable meaning. We present a visualization technique designed to visualize large instance sets and the relations that connect them. This visualization uses both nodelink and adjacency matrix representations of graphs to visualize different parts of the data depending on their semantic and local structural properties, exploiting ontological knowledge to drive the layout of, and navigation in, the visualization.",Poster/Demo Paper,,0,,0,Gennady Legostaev;Benjamin Bach;Emmanuel Pietriga,3,"http://ceur-ws.org/Vol-658/paper460.pdf,http://iswc2010.semanticweb.org/pdf/460.pdf",2
"Reto Krummenacher,Daniel Winkler and Adrian Marte",WSML2Reasoner - A Comprehensive Reasoning Framework for the Semantic Web,,2010,http://iswc2010.semanticweb.org/pdf/491.pdf,http://ceur-ws.org/Vol-658/paper491.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-52,Proceedings of ISWC 2010 Poster and Demo,,"The amount of data on the Internet is rapidly growing. Formal languages are used to annotate such data in order to make it machine-understandable; i.e., allow machines to reason about it, to check consistency, to answer queries, or to infer new facts. Essential for this are formalisms that allow for tractable and efficient reasoning algorithms. Particular care is demanded in efficiently responding to the trade-off between expressivity and usefulness. The updated Web Ontology Language (OWL 2) provides dialects that are restricted in their semantic expressivity for optimizing the reasoning behavior; e.g., the OWL 2 EL or OWL 2 RL profiles. Such dialects are very important to respond to the aforementioned trade-off. Profiles reflect particular requirements and yield purposeful balance between expressivity and computational complexity. The support for dialects is not only given in OWL 2, but also in the Rule Interchange Format (RIF) standards. RIF specifies formalisms for the knowl- edge exchange between different rule systems. The same applies for the WSML language that provides variants for Description Logics and rule-based reasoning. The goal remains the same, formalisms that are expressive enough to be useful, while exhibiting reasoning characteristics that can scale to the size of the Web. Leveraging this is exactly the objective of the WSML2Reasoner framework. In Section 2 we present WSML2Reasoner and our reasoners IRIS and Ell",Poster/Demo Paper,,0,,0,Daniel Winkler;Reto Krummenacher;Adrian Marte,3,"http://iswc2010.semanticweb.org/pdf/491.pdf,http://ceur-ws.org/Vol-658/paper491.pdf",2
"Sean M. Falconer,Tania Tudorache,Csongor Nyulas,Natalya Fridman Noy and Mark A. Musen",WebProtégé: Supporting the Creation of ICD-11,,2010,http://iswc2010.semanticweb.org/pdf/502.pdf,http://ceur-ws.org/Vol-658/paper502.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-51,Proceedings of ISWC 2010 Poster and Demo,,"WebProtege is a highly customizable Web interface for browsing and editing ontologies, which provides support for collaboration. We have created a customized version to support the World Health Organization with the collaborative development of the 11th revision of the International Classification of Diseases (ICD-11). Our demo will present this customized version and focus on how content creation and collaboration is being supported in WebProtege for the development of ICD-11.",Poster/Demo Paper,,0,,0,Sean M. Falconer;Csongor Nyulas;Natalya Noy;Tania Tudorache;Mark A. Musen,5,"http://iswc2010.semanticweb.org/pdf/502.pdf,http://ceur-ws.org/Vol-658/paper502.pdf",2
Xin He and Mark Baker,xhRank: Ranking Entities on the Semantic Web,,2010,http://iswc2010.semanticweb.org/pdf/510.pdf,http://ceur-ws.org/Vol-658/paper510.pdf,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2010/poster-demo-proceedings/paper-53,Proceedings of ISWC 2010 Poster and Demo,,"In general, ranking entities (resources) on the Semantic Web (SW) is subject to importance, relevance, and query length. Few existing SW search systems cover all of these aspects. Moreover, many existing efforts simply reuse the technologies from conventional Information Retrieval (IR), which are not designed for SW data. This paper proposes a ranking mechanism, which includes all three categories of rankings and are tailored to SW data.",Poster/Demo Paper,,0,,0,Mark Baker;Xin He,2,"http://iswc2010.semanticweb.org/pdf/510.pdf,http://ceur-ws.org/Vol-658/paper510.pdf",2
Giuseppe Pirrò and Jérôme Euzenat,A Feature and Information Theoretic Framework for Semantic Similarity and Relatedness,615-630,2010,http://iswc2010.semanticweb.org/pdf/57.pdf,http://dx.doi.org/10.1007/978-3-642-17746-0_39,http://data.semanticweb.org/conference/iswc/2010/proceedings-1,http://data.semanticweb.org/conference/iswc/2010/proceedings-1/paper-01,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part I","Semantic similarity and relatedness measures between ontology concepts are useful in many research areas. While similarity only considers subsumption relations to assess how two objects are alike, relatedness takes into account a broader range of relations (e.g., part-of). In this paper, we present a framework, which maps the feature-based model of similarity into the information theoretic domain. A new way of computing IC values directly from an ontology structure is also introduced. This new model, called Extended Information Content (eIC) takes into account the whole set of semantic relations defined in an ontology. The proposed framework enables to rewrite existing similarity measures that can be augmented to compute semantic relatedness. Upon this framework, a new measure called FaITH (Feature and Information THeoretic) has been devised. Extensive experimental evaluations confirmed the suitability of the framework.",Research Track Paper,,0,,0,Giuseppe Pirrò;Jérôme Euzenat,2,"http://dx.doi.org/10.1007/978-3-642-17746-0_39,http://iswc2010.semanticweb.org/pdf/57.pdf",2
Sebastian Speiser and Rudi Studer,A Self-Policing Policy Language,730-746,2010,http://iswc2010.semanticweb.org/pdf/243.pdf,http://dx.doi.org/10.1007/978-3-642-17746-0_46,http://data.semanticweb.org/conference/iswc/2010/proceedings-1,http://data.semanticweb.org/conference/iswc/2010/proceedings-1/paper-04,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part I","Formal policies allow the non-ambiguous definition of situations in which usage of certain entities are allowed, and enable the automatic evaluation whether a situation is compliant. This is useful for example in applications using data provided via standardized interfaces. The low technical barriers of integrating such data sources is in contrast to the manual evaluation of natural language policies as they currently exist. Usage situations can themselves be regulated by policies, which can be restricted by the policy of a used entity. Consider for example the Google Maps API, which requires that applications using the API must be available without a fee, i.e. the application's policy must not require a payment. In this paper we present a policy language that can express such constraints on other policies, i.e. a self-policing policy language. We validate our approach by realizing a use case scenario, using a policy engine developed for our language.",Research Track Paper,,0,,0,Rudi Studer;Sebastian Speiser,2,"http://iswc2010.semanticweb.org/pdf/243.pdf,http://dx.doi.org/10.1007/978-3-642-17746-0_46",2
"Daniel Izquierdo,Maria-Esther Vidal and Blai Bonet",An Expressive and Efficient Solution to the Service Selection Problem,386-401,2010,http://iswc2010.semanticweb.org/pdf/135.pdf,http://dx.doi.org/10.1007/978-3-642-17746-0_25,http://data.semanticweb.org/conference/iswc/2010/proceedings-1,http://data.semanticweb.org/conference/iswc/2010/proceedings-1/paper-02,The Semantic Web - ISWC 2010,"9th International Semantic Web Conference, ISWC 2010, Shanghai, China, November 7-11, 2010, Revised Selected Papers, Part I","Given the large number of Semantic Web Services that can be created from online sources by using existing annotation tools, expressive formalisms and efficient and scalable approaches to solve the service selection problem are required to make these services widely available to the users. In this paper, we propose a framework that is grounded on logic and the Local-As-View approach for representing instances of the service selection problem. In our approach,Web services are semantically described using LAV mappings in terms of generic concepts from an ontology, user requests correspond to conjunctive queries on the generic concepts and, in addition, the user may specify a set of preferences that are used to rank the possible solutions to the given request. The LAV formulation allows us to cast the service selection problem as a query rewriting problem that must consider the relationships among the concepts in the ontology and the ranks induced by the preferences. Then, building on related work, we devise an encoding of the resulting query rewriting problem as a logical theory whose models are in correspondence with the solutions of the user request, and in presence of preferences, whose best models are in correspondence with the best-ranked solutions. Thus, by exploiting known properties of modern SAT solvers, we provide an efficient and scalable solution to the service selection problem. The approach provides the basis to represent a large number of real-world situations and interesting user requests.",Research Track Paper,,0,,0,Blai Bonet;Daniel Izquierdo;Maria-Esther Vidal,3,"http://dx.doi.org/10.1007/978-3-642-17746-0_25,http://iswc2010.semanticweb.org/pdf/135.pdf",2
