event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,duration,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,author,acronym,abstract,homepage,link_document,logo,category
http://data.semanticweb.org/conference/iswc/2003/session-3c/event-02,http://data.semanticweb.org/conference/iswc/2003/session-3c,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Ontology-Based Information Integration in the Automotive Industry,,,,,,,,,,,"Andreas Maier,Hans-Peter Schnurr and York Sure",,,,,,Industrial Track Paper
http://data.semanticweb.org/conference/iswc/2003/session-3c/event-03,http://data.semanticweb.org/conference/iswc/2003/session-3c,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Ontology-Based Query and Answering in Chemistry: OntoNova @ Project Halo,,,,,,,,,,,"Jürgen Angele,Eddie Mönch,Henrik Oppermann,Steffen Staab and Dirk Wenke",,,,,,Industrial Track Paper
http://data.semanticweb.org/conference/iswc/2003/session-3c/event-04,http://data.semanticweb.org/conference/iswc/2003/session-3c,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,ScadaOnWeb - Web Based Supervisory Control and Data Acquisition,,,,,,,,,,,"Thomas Dreyer,David Leal,Andrea Schröder and Michael Schwan",,,,,,Industrial Track Paper
http://data.semanticweb.org/conference/iswc/2003/session-4a/event-01,http://data.semanticweb.org/conference/iswc/2003/session-4a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,C-OWL: Contextualizing Ontologies,,,,,,,,,,,"Paolo Bouquet,Fausto Giunchiglia,Frank van Harmelen,Luciano Serafini and Heiner Stuckenschmidt",,,,,,Ontological Reasoning
http://data.semanticweb.org/conference/iswc/2003/session-4a/event-02,http://data.semanticweb.org/conference/iswc/2003/session-4a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Web Ontology Language Requirements w.r.t Expressiveness of Taxonomy and Axioms in Medicine,,,,,,,,,,,"Christine Golbreich,Olivier Dameron,Bernard Gibaud and Anita Burgun",,,,,,Ontological Reasoning
http://data.semanticweb.org/conference/iswc/2003/session-4a/event-03,http://data.semanticweb.org/conference/iswc/2003/session-4a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Interoperability on XML Data,,,,,,,,,,,Laks V. S. Lakshmanan and Fereidoon Sadri,,,,,,Ontological Reasoning
http://data.semanticweb.org/conference/iswc/2003/session-4b/event-01,http://data.semanticweb.org/conference/iswc/2003/session-4b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,WebScripter: Grass-Roots Ontology Alignment via End-User Report Creation,,,,,,,,,,,"Baoshi Yan,Martin R. Frank,Pedro A. Szekely,Robert Neches and Juan Lopez",,,,,,Applications
http://data.semanticweb.org/conference/iswc/2003/session-4b/event-02,http://data.semanticweb.org/conference/iswc/2003/session-4b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Magpie - Towards a Semantic Web Browser,,,,,,,,,,,"Martin Dzbor,John Domingue and Enrico Motta",,,,,,Applications
http://data.semanticweb.org/conference/iswc/2003/session-4b/event-03,http://data.semanticweb.org/conference/iswc/2003/session-4b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Ontology-Based Resource Matching in the Grid - The Grid Meets the Semantic Web,,,,,,,,,,,"Hongsuda Tangmunarunkit,Stefan Decker and Carl Kesselman",,,,,,Applications
http://data.semanticweb.org/conference/iswc/2003/session-5a/event-01,http://data.semanticweb.org/conference/iswc/2003/session-5a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Infrastructure for Web Explanations,,,,,,,,,,,Deborah L. McGuinness and Paulo Pinheiro da Silva,,,,,,Foundations
http://data.semanticweb.org/conference/iswc/2003/session-5a/event-02,http://data.semanticweb.org/conference/iswc/2003/session-5a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,"Representing the UMLS Semantic Network Using OWL: (Or ""What's in a Semantic Web Link?"")",,,,,,,,,,,Vipul Kashyap and Alexander Borgida,,,,,,Foundations
http://data.semanticweb.org/conference/iswc/2003/session-5a/event-03,http://data.semanticweb.org/conference/iswc/2003/session-5a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Viewing the Semantic Web through RVL Lenses,,,,,,,,,,,"Aimilia Magkanaraki,Val Tannen,Vassilis Christophides and Dimitris Plexousakis",,,,,,Foundations
http://data.semanticweb.org/conference/iswc/2003/session-5b/event-01,http://data.semanticweb.org/conference/iswc/2003/session-5b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Surfing the Service Web,,,,,,,,,,,"Sudhir Agarwal,Siegfried Handschuh and Steffen Staab",,,,,,Semantic Web Services
http://data.semanticweb.org/conference/iswc/2003/session-5b/event-02,http://data.semanticweb.org/conference/iswc/2003/session-5b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Adapting BPEL4WS for the Semantic Web: The Bottom-Up Approach to Web Service Interoperation,,,,,,,,,,,Daniel J. Mandell and Sheila A. McIlraith,,,,,,Semantic Web Services
http://data.semanticweb.org/conference/iswc/2003/session-5b/event-03,http://data.semanticweb.org/conference/iswc/2003/session-5b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Request Rewriting-Based Web Service Discovery,,,,,,,,,,,"Boualem Benatallah,Mohand-Said Hacid,Christophe Rey and Farouk Toumani",,,,,,Semantic Web Services
http://data.semanticweb.org/conference/iswc/2003/session-6a/event-01,http://data.semanticweb.org/conference/iswc/2003/session-6a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,An Environment for Distributed Ontology Development Based on Dependency Management,,,,,,,,,,,"Eiichi Sunagawa,Kouji Kozaki,Yoshinobu Kitamura and Riichiro Mizoguchi",,,,,,Agents and the Semantic Web
http://data.semanticweb.org/conference/iswc/2003/session-6a/event-02,http://data.semanticweb.org/conference/iswc/2003/session-6a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Beyond Ontology Construction; Ontology Services as Online Knowledge Sharing Communities,,,,,,,,,,,"Yang Li,Simon G. Thompson,Zhu Tan,Nick Giles and Hamid Gharib",,,,,,Agents and the Semantic Web
http://data.semanticweb.org/conference/iswc/2003/session-6a/event-03,http://data.semanticweb.org/conference/iswc/2003/session-6a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,"Semantic Web Languages for Policy Representation and Reasoning: A Comparison of KAoS, Rei, and Ponder",,,,,,,,,,,"Gianluca Tonti,Jeffrey M. Bradshaw,Renia Jeffers,Rebecca Montanari,Niranjan Suri and Andrzej Uszok",,,,,,Agents and the Semantic Web
http://data.semanticweb.org/conference/iswc/2003/session-6a/event-04,http://data.semanticweb.org/conference/iswc/2003/session-6a,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,An Agent Framework for Inter-personal Information Sharing with an RDF-Based Repository,,,,,,,,,,,"Koji Kamei,Sen Yoshida,Kazuhiro Kuwabara,Jun-ichi Akahani and Tetsuji Satoh",,,,,,Agents and the Semantic Web
http://data.semanticweb.org/conference/iswc/2003/session-6b/event-01,http://data.semanticweb.org/conference/iswc/2003/session-6b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Learning to Attach Semantic Metadata to Web Services,,,,,,,,,,,Andreas Heß and Nicholas Kushmerick,,,,,,Semantic Web Services
http://data.semanticweb.org/conference/iswc/2003/session-6b/event-02,http://data.semanticweb.org/conference/iswc/2003/session-6b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Automating DAML-S Web Services Composition Using SHOP2,,,,,,,,,,,"Dan Wu,Bijan Parsia,Evren Sirin,James A. Hendler and Dana S. Nau",,,,,,Semantic Web Services
http://data.semanticweb.org/conference/iswc/2003/session-6b/event-03,http://data.semanticweb.org/conference/iswc/2003/session-6b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Semantic Markup for Semantic Web Tools: A DAML-S Description of an RDF-Store,,,,,,,,,,,Debbie Richards and Marta Sabou,,,,,,Semantic Web Services
http://data.semanticweb.org/conference/iswc/2003/session-6b/event-04,http://data.semanticweb.org/conference/iswc/2003/session-6b,4,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,IRS-II: A Framework and Infrastructure for Semantic Web Services,,,,,,,,,,,"Enrico Motta,John Domingue,Liliana Cabral and Mauro Gaspari",,,,,,Semantic Web Services
http://data.semanticweb.org/conference/iswc/2003/session-7a/event-01,http://data.semanticweb.org/conference/iswc/2003/session-7a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Towards a Knowledge-Based Approach to Semantic Service Composition,,,,,,,,,,,"Liming Chen,Nigel Shadbolt,Carole A. Goble,Feng Tao,Simon J. Cox,Colin Puleston and Paul R. Smart",,,,,,Semantic Web Services
http://data.semanticweb.org/conference/iswc/2003/session-7a/event-02,http://data.semanticweb.org/conference/iswc/2003/session-7a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Security for DAML Web Services: Annotation and Matchmaking,,,,,,,,,,,"Grit Denker,Lalana Kagal,Timothy W. Finin,Massimo Paolucci and Katia P. Sycara",,,,,,"Security, Trust, and Privacy"
http://data.semanticweb.org/conference/iswc/2003/session-7a/event-03,http://data.semanticweb.org/conference/iswc/2003/session-7a,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Trust Management for the Semantic Web,,,,,,,,,,,"Matthew Richardson,Rakesh Agrawal and Pedro Domingos",,,,,,"Security, Trust, and Privacy"
http://data.semanticweb.org/conference/iswc/2003/session-7b/event-01,http://data.semanticweb.org/conference/iswc/2003/session-7b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Haystack: A Platform for Authoring End User Semantic Web Applications,,,,,,,,,,,"Dennis Quan,David Huynh and David R. Karger",,,,,,Applications
http://data.semanticweb.org/conference/iswc/2003/session-7b/event-02,http://data.semanticweb.org/conference/iswc/2003/session-7b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Mangrove: Enticing Ordinary People onto the Semantic Web via Instant Gratification,,,,,,,,,,,"Luke McDowell,Oren Etzioni,Steven D. Gribble,Alon Y. Halevy,Henry M. Levy,William Pentney,Deepak Verma and Stani Vlasseva",,,,,,Applications
http://data.semanticweb.org/conference/iswc/2003/session-7b/event-03,http://data.semanticweb.org/conference/iswc/2003/session-7b,3,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,DAMLJessKB: A Tool for Reasoning with the Semantic Web,,,,,,,,,,,Joseph Kopena and William C. Regli,,,,,,Tools and Metodologies
http://data.semanticweb.org/conference/iswc/2003/session-8a/event-01,http://data.semanticweb.org/conference/iswc/2003/session-8a,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Signing RDF Graphs,,,,,,,,,,,Jeremy J. Carroll,,,,,,"Security, Trust, and Privacy"
http://data.semanticweb.org/conference/iswc/2003/session-8a/event-02,http://data.semanticweb.org/conference/iswc/2003/session-8a,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,A Semantic E-Wallet to Reconcile Privacy and Context Awareness,,,,,,,,,,,Fabien Gandon and Norman M. Sadeh,,,,,,"Security, Trust, and Privacy"
http://data.semanticweb.org/conference/iswc/2003/session-8b/event-01,http://data.semanticweb.org/conference/iswc/2003/session-8b,1,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Benchmarking DAML+OIL Repositories,,,,,,,,,,,"Yuanbo Guo,Jeff Heflin and Zhengxiang Pan",,,,,,Tools and Metodologies
http://data.semanticweb.org/conference/iswc/2003/session-8b/event-02,http://data.semanticweb.org/conference/iswc/2003/session-8b,2,http://data.semanticweb.org/ns/swc/ontology#TalkEvent,Cooking the Semantic Web with the OWL API,,,,,,,,,,,"Sean Bechhofer,Raphael Volz and Phillip W. Lord",,,,,,Tools and Metodologies
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Tutorial Chair,Asunción Gómez-Pérez,,,,,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif,
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Registration Chair,Atanas Kiryakov,,,,,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif,
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Industrial Track Chair,Christoph Bussler,,,,,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif,
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",General Chair,Dieter Fensel,,,,,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif,
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Local Arrangements Chair,Jeff Bradshaw,,,,,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif,
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Demonstration Chair,Jeff Heflin,,,,,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif,
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Finance Chair,Jérôme Euzenat,,,,,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif,
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Program Chairs,"Katia Sycara,John Mylopoulos",,,,,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif,
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Publicity Chair,Mike Dean,,,,,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif,
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Poster Chair,Raphael M Malyankar,,,,,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif,
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Workshop Chair,"Sheila McIlraith,Dimitris Plexousakis",,,,,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif,
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Metadata Chair,Steffen Staab,,,,,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif,
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Sponsor Chair,"Ying Ding,Massimo Paolucci",,,,,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif,
http://data.semanticweb.org/conference/iswc/2003/event-01,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Breakfast and registration,2003-10-20T08:00:00,2003-10-20T09:15:00,,America/New_York,,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/event-07,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Evaluation of Ontology-based Tools,2003-10-20T09:15:00,2003-10-20T18:00:00,,America/New_York,,,Workshop Chair,"York Sure,Oscar Corcho,Jürgen Angele",,,,,,http://km.aifb.uni-karlsruhe.de/ws/eon2003,,,
http://data.semanticweb.org/conference/iswc/2003/event-05,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Human Language Technology for the Semantic Web and Web Services,2003-10-20T09:15:00,2003-10-20T18:00:00,,America/New_York,,,Workshop Chair,"Ying Ding,Hamish Cunningham,Atanas Kiryakov",,,,,,http://gate.ac.uk/conferences/iswc2003/index.html,,,
http://data.semanticweb.org/conference/iswc/2003/event-06,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Rules and Rule Mark Up Languages for the Semantic Web,2003-10-20T09:15:00,2003-10-20T18:00:00,,America/New_York,,,Workshop Chair,"Michael Schroeder,Gerd Wagner",,,,,,http://comas.soi.city.ac.uk/conference/ruleml/index.html,,,
http://data.semanticweb.org/conference/iswc/2003/tutorial-2,http://data.semanticweb.org/conference/iswc/2003/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Agent-mediated web/grid services,2003-10-20T09:15:00,2003-10-20T18:00:00,,America/New_York,,,,,Tutorial Organizer,"Terry Payne,Katia Sycara",,,"This tutorial brings together theories, challenges, issues, languages and tools from the Semantic Web, Web Services, the Computational Grid and Agent Technology.  In addition, it will present challenges and issues of how Agent Technology can best serve human users in the area of Web Services.  We will present the current state of the art in Web-Based Services and sort through the increasing array of relevant tools, languages and theories both from academia and industry.  The tutorial will contain many examples to illustrate the described concepts, tools and their use.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/servicestutorial.txt,,,
http://data.semanticweb.org/conference/iswc/2003/event-02,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Practical and ScalableSemantic Systems,2003-10-20T09:15:00,2003-10-20T13:15:00,,America/New_York,,,Workshop Chair,"Stefan Decker,Raphael Volz,Isabel F. Cruz",,,,,,http://km.aifb.kit.edu/ws/psss03/,http://km.aifb.kit.edu/ws/psss03/proceedings/,,
http://data.semanticweb.org/conference/iswc/2003/event-03,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Semantic Integration,2003-10-20T09:15:00,2003-10-20T13:15:00,,America/New_York,,,Workshop Chair,"Natalya Noy,AnHai Doan,Alon Halevy",,,,,,http://smi.stanford.edu/si2003/,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/pdf/SI2003-Proceedings.pdf,,
http://data.semanticweb.org/conference/iswc/2003/event-04,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Semantic Web Technologies,2003-10-20T09:15:00,2003-10-20T13:15:00,,America/New_York,,,Workshop Chair,"Naveen Ashish,Max J. Egenhofer,Carole A. Goble",,,,,,http://ic.arc.nasa.gov/projects/scisw2003/cfp.htm,,,
http://data.semanticweb.org/conference/iswc/2003/tutorial-1,http://data.semanticweb.org/conference/iswc/2003/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Information Integration on the World Wide Web,2003-10-20T09:15:00,2003-10-20T13:15:00,,America/New_York,,,,,Tutorial Organizer,"Ubbo Visser,Holger Wache,Heiner Stuckenschmidt",,,"The overall goal of the tutorial is to discuss the relation between existing research in the area of intelligent information integration and new requirements and technologies that arise from the area of semantic web research. We would like to emphasize the importance of information integration on the World Wide Web in the context of providing intelligent access to heterogeneous and distributed information sources and intelligent services. We will provide an overview of existing solutions to the problem of information integration and extract common features in terms of architecture and technologies use in order to give potential attendees an impression of how successful approaches look like. Furthermore, we would like to stress how these common features relate to semantic web architecture and technology, revealing similarities and differences. Based on this comparison we discuss prospects and challenges for semantic web research in order to stimulate research in this area.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/integrationtutorial.txt,,,
