person_uri,name,other_names,first_name,last_name,email,organization,country,homepage,bio,domain,depiction,homepage_organization,role_event,role_type,role_label,source,EOL
,Hanmin Jung,,,,,Korea Institute of Science and Technology Information,Korea,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jaap Kamps,,,,,University of Amsterdam,The Netherlands,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Yevgeny Kazakov,,,,,The University of Ulm,Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Maria Keet,,,,,"Department of Computer Science, University of Cape Town",South Africa,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Hong-Gee Kim,,,,,Seoul National University,Korea,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Matthias Klusch,Deborah L. McGuinness,,,,DFKI,Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jacek Kopecky,,,,,University of Portsmouth,UK,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Manolis Koubarakis,,,,,National and Kapodistrian University of Athens,Greece,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Markus Krötzsch,,,,,Technische Universität Dresden,Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Werner Kuhn,,,,,UCSB Department of Geography,USA,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Agnieszka Lawrynowicz,,,,,Poznan University of Technology,Poland,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Freddy Lecue,,,,,IBM Research,Ireland,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Lei Li,,,,,Florida International University,USA,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Yuefeng Li,,,,,Queensland University of Technology,Australia,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Juanzi Li,,,,,Tsinghua University,China,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Chengkai Li,,,,,University of Texas at Arlington,USA,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Vanessa Lopez,Natalya F. Noy,,,,IBM,Ireland,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Pasquale Lops,,,,,University of Bari,Italy,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,David Martin,,,,,Nuance,USA,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Robert Meusel,,,,,University of Mannheim,Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Alessandra Mileo,,,,,"National University of Ireland, Galway, INSIGHT Centre for Data Analytics",Ireland,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Iris Miliaraki,,,,,Yahoo Labs,Spain,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Riichiro Mizoguchi,,,,,Japan Advanced Institute of Science and Technology,Japan,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Dunja Mladenic,,,,,Jozef Stefan Institute,Slovenia,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Luc Moreau,,,,,University of Southampton,UK,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Boris Motik,,,,,University of Oxford,UK,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Enrico Motta,,,,,"Knowledge Media Institute, The Open University",UK,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Mark Musen,,,,,Stanford University,USA,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Ekawit Nantajeewarawat,,,,,"Computer Science, Sirindhorn Intl. Inst. of Tech., Thammasat University",Thailand,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Axel-Cyrille Ngonga Ngomo,,,,,University of Leipzig,Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Nadeschda Nikitina,,,,,Oxford University,UK,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Andriy Nikolov,,,,,fluid Operations AG,Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Lyndon Nixon,,,,,MODUL University,Austria,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Kieron O'Hara,,,,,University of Southampton,UK,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Beng Chin Ooi,,,,,National University of Singapore,Singapore,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Massimo Paolucci,,,,,DoCoMo Euro labs,Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Bijan Parsia,,,,,University of Manchester,UK,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Carlos Pedrinaci,,,,,"Knowledge Media Institute, The Open University",UK,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Silvio Peroni,,,,,University of Bologna,Italy,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,H. Sofia Pinto,,,,,"Instituto Superior Técnico, Lisbon University",Portugal,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Dimitris Plexousakis,,,,,"Institute of Computer Science, FORTH",Greece,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Valentina Presutti,,,,,STLab (ISTC-CNR),Italy,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Guilin Qi,,,,,Southeast University,China,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Yves Raimond,,,,,BBC,UK,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Ganesh Ramakrishnan,,,,,IIT Bombay,India,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Maya Ramanath,,,,,IIT Delhi,India,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Chantal Reynaud,,,,,"LRI, Université Paris-Sud",France,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Riccardo Rosati,,,,,"DIS, Sapienza Universita' di Roma",Italy,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Marco Rospocher,,,,,Fondazione Bruno Kessler,Italy,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Matthew Rowe,,,,,Lancaster University,UK,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Sebastian Rudolph,,,,,Technische Universität Dresden,Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Harald Sack,,,,,"Hasso-Plattner-Institute for IT Systems Engineering, University of Potsdam",Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Satya Sahoo,,,,,Case Western Reserve University,USA,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Hassan Saif,,,,,The Open University - Knowledge Media Institute,UK,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Manuel Salvadores,,,,,Stanford University,USA,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Francois Scharffe,,,,,"LIRMM, University of Montpellier",France,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Ansgar Scherp,,,,,"Kiel University and Leibniz Information Center for Economics, Kiel",Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Stefan Schlobach,,,,,Vrije Universiteit Amsterdam,The Netherlands,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Daniel Schwabe,,,,,"Dept. of Informatics, PUC-Rio",Brazil,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Juan F. Sequeda,,,,,"Department of Computer Sciences, The University of Texas at Austin",USA,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Amit Sheth,,,,,"Kno.e.sis Center, Wright State University",USA,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Michael Sintek,,,,,DFKI GmbH,Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Milan Stankovic,,,,,"Sépage & STIH, Université Paris-Sorbonne",France,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Markus Strohmaier,,,,,University of Koblenz-Landau,Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Rudi Studer,,,,,Karlsruher Institut für Technologie (KIT),Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Gerd Stumme,,,,,University of Kassel,Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jing Sun,,,,,The University of Auckland,New Zealand,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Vojtěch Svátek,,,,,"University of Economics, Prague",Czech Republic,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Valentina Tamma,,,,,University of Liverpool,UK,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Kerry Taylor,,,,,CSIRO; Australian National University,Australia,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Krishnaprasad Thirunarayan,,,,,"Kno.e.sis Center, Wright State University",USA,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Ioan Toma,,,,,STI Innsbruck,Austria,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Nicolas Torzec,,,,,Yahoo Labs,USA,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Thanh Tran,,,,,San Jose State University,USA,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Raphaël Troncy,,,,,EURECOM,France,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Giovanni Tummarello,,,,,"National University of Ireland, Galway",Ireland,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Anni-Yasmin Turhan,,,,,TU Dresden,Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jacopo Urbani,,,,,Vrije Universiteit Amsterdam,The Netherlands,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Victoria Uren,,,,,Aston University,UK,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jacco van Ossenbruggen,,,,,CWI;  VU University Amsterdam,The Netherlands,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Maria-Esther Vidal,,,,,"Universidad Simon Bolivar, Dept. Computer Science",Venezuela,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Johanna Völker,,,,,University of Mannheim,Germany,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Haofen Wang,,,,,East China University of Scicence and Technology,China,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Kewen Wang,,,,,Griffith University,Australia,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Zhichun Wang,,,,,Beijing Normal University,China,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Yong Yu,,,,,Shanghai Jiao Tong University,China,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Fouad Zablith,,,,,American University of Beirut,Lebanon,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Qingpeng Zhang,,,,,City University of Hong Kong,China,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Antoine Zimmermann,,,,,École des Mines de Saint-Étienne,France,,,,,,[ME],swc:ProgrammeCommitteeMember,PC Member at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,Adila A. Krisnadhi,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Nitish Aggarwal,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Mihael Arcan,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Andrew Bate,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Wouter Beek,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Konstantina Bereta,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,David Berry,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Nicola Bertolin,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Leopoldo Bertossi,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Dimitris Bilidas,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Stefano Bortoli,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Adrian Brasoveanu,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Volha Bryl,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Carlos Buil Aranda,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jean-Paul Calbimonte,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Diego Calvanese,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Delroy Cameron,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Michele Catasta,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Sam Coppens,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Julien Corman,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jérôme David,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Andre de Oliveira Melo,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jana Eggink,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jae-Hong Eom,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Ju Fan,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jean-Philippe Fauconnier,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Daniel Fleischhacker,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Andre Freitas,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Riccardo Frosini,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Irini Fundulaki,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Stella Giannakopoulou,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Jangwon Gim,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Andrea Giovanni Nuzzolese,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Kalpa Gunaratna,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Andreas Harth,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Julia Hoxha,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Gao Huan,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Armen Inants,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Muhammad Intizar Ali,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Ernesto Jimenez-Ruiz,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Zoi Kaoudi,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Patrick Kapahnke,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Mario Karlovcec,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Robin Keskisärkkä,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Taehong Kim,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Magnus Knuth,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Haridimos Kondylakis,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Aljaz Kosmerlj,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Sarasi Lalithasena,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Christoph Lange,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
,Sungin Lee,,,,,,,,,,,,[ME],swc:ProgrammeCommitteeMember,Reviewer at ISWC2014 (Research Track),http://iswc2014.semanticweb.org/program-committee-research-track,EOL
