person_uri,name,other_names,first_name,last_name,email,organization,country,homepage,bio,domain,depiction,homepage_organization,role_event,role_type,role_label,source,EOL
,"Toru Ishida",,,,,"Kyoto Univeristy",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Noriaki Izumi",,,,,"National Institute of Advanced Industrial Science and Technology",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Akifumi Kambara",,,,,INTAP,Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Yasuhiko Kitamura",,,,,"Kwansei Gakuin University",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Yoshinobu Kitamura",,,,,"Osaka University",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Kiyoshi Kogure",,,,,"ATR Intelligent Robotics and Communication Laboratories",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Ken Kuriyama",,,,,Gakken,Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Akira Maeda",,,,,"Systems Development Laboratory, Hitachi Ltd.",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Katashi Nagao",,,,,"Nagoya University",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Yukio Osawa",,,,,"Tsukuba University",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Nobuo Saitoh",,,,,"Keio University",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Hideo Shimazu",,,,,"NEC Corporation",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Kazuo Sumita",,,,,"Corporate Research and Development Center, Toshiba",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Hideaki Takeda",,,,,"National Institute of Informatics",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Shinichiro Tanaka",,,,,"Toyota Motor Corporation (Auditor)",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Hiroshi Tsuda",,,,,"Information Technology Media Laboratories, Fujitsu Laboratories",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Jun-ichi Tsujii",,,,,"University of Tokyo",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Takahira Yamaguchi",,,,,"Keio University",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Toshio Yokoi",,,,,"Tokyo Institute of Technology",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
,"Ning Zhong",,,,,"Maebashi Institute of Technology",Japan,,,,,,[ME],swc:LocalOrganizer,"Local Organizing Committee Member",http://iswc2004.semanticweb.org/committee/index.php,EOL
